assembly_id,logical_character_id,texture_path,texture_name,texture_class,width,height,resolution,pixels
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_MRA.T_B_YoungMan_Skin200000_01_A_MRA,T_B_YoungMan_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_WetMaskSP.T_B_YoungMan_Skin200000_01_A_WetMaskSP,T_B_YoungMan_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_B/Male/Textures/Suit/T_Male02_Body201099_09_A_E.T_Male02_Body201099_09_A_E,T_Male02_Body201099_09_A_E,Texture2D,512,512,512×512,262144
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Class_C/Male/Textures/Hair/T_C_YoungMan_Hair200000_S1L1_A_WetMaskPS.T_C_YoungMan_Hair200000_S1L1_A_WetMaskPS,T_C_YoungMan_Hair200000_S1L1_A_WetMaskPS,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1044036794_Pupil01_A_MC.T_1044036794_Pupil01_A_MC,T_1044036794_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1077246141_Pupil01_A_N.T_1077246141_Pupil01_A_N,T_1077246141_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1491683308_Face01_A_D.T_1491683308_Face01_A_D,T_1491683308_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1665585128_Face01_A_LBMaskPS.T_1665585128_Face01_A_LBMaskPS,T_1665585128_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_300028403_Face01_A_DynAO.T_300028403_Face01_A_DynAO,T_300028403_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3443961932_Pupil01_A_Caustic.T_3443961932_Pupil01_A_Caustic,T_3443961932_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3926690390_EyeTrans01_A_D.T_3926690390_EyeTrans01_A_D,T_3926690390_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_4088794616_Pupil01_A_E.T_4088794616_Pupil01_A_E,T_4088794616_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_974008580_Pupil01_A_D.T_974008580_Pupil01_A_D,T_974008580_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1713439081_Skin01_A_LBMaskPS.T_1713439081_Skin01_A_LBMaskPS,T_1713439081_Skin01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_272004582_Skin01_A_N.T_272004582_Skin01_A_N,T_272004582_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_2937560465_Body01_B_N.T_2937560465_Body01_B_N,T_2937560465_Body01_B_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_3078307769_Body01_B_LBMaskSP.T_3078307769_Body01_B_LBMaskSP,T_3078307769_Body01_B_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_3506598726_Body01_B_MRA.T_3506598726_Body01_B_MRA,T_3506598726_Body01_B_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_4029629420_Skin01_A_D.T_4029629420_Skin01_A_D,T_4029629420_Skin01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_4150582400_Body01_A_LBMaskSP.T_4150582400_Body01_A_LBMaskSP,T_4150582400_Body01_A_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_447699620_Body01_A_N.T_447699620_Body01_A_N,T_447699620_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210005/Default,NPC/Class_A/210005,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Body01_A_D.T_210006_Body01_A_D,T_210006_Body01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Body01_A_MRA.T_210006_Body01_A_MRA,T_210006_Body01_A_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Body01_A_N.T_210006_Body01_A_N,T_210006_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Body01_B_D.T_210006_Body01_B_D,T_210006_Body01_B_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Body01_B_N.T_210006_Body01_B_N,T_210006_Body01_B_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Face01_A_SDF.T_210006_Face01_A_SDF,T_210006_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Hair01_A_D.T_210006_Hair01_A_D,T_210006_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Hair01_A_N.T_210006_Hair01_A_N,T_210006_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Hair01_A_OSMaskPS.T_210006_Hair01_A_OSMaskPS,T_210006_Hair01_A_OSMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Textures/T_210006_Hair01_A_PromMask.T_210006_Hair01_A_PromMask,T_210006_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_MRA.T_B_YoungMan_Skin200000_01_A_MRA,T_B_YoungMan_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Male/Textures/Skin/T_B_YoungMan_Skin200000_01_A_WetMaskSP.T_B_YoungMan_Skin200000_01_A_WetMaskSP,T_B_YoungMan_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_B/Male/Textures/Suit/T_Male02_Body201099_09_A_E.T_Male02_Body201099_09_A_E,T_Male02_Body201099_09_A_E,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2238525900_Face01_A_D.T_2238525900_Face01_A_D,T_2238525900_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2441014252_Pupil01_A_MC.T_2441014252_Pupil01_A_MC,T_2441014252_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_25246422_Pupil01_A_Caustic.T_25246422_Pupil01_A_Caustic,T_25246422_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2586433022_Pupil01_A_N.T_2586433022_Pupil01_A_N,T_2586433022_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2741175928_Face01_A_Specular.T_2741175928_Face01_A_Specular,T_2741175928_Face01_A_Specular,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2815499232_Pupil01_A_E.T_2815499232_Pupil01_A_E,T_2815499232_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_4026198413_EyeTrans01_A_D.T_4026198413_EyeTrans01_A_D,T_4026198413_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_553886059_Pupil01_A_D.T_553886059_Pupil01_A_D,T_553886059_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_706784708_Face01_A_DynAO.T_706784708_Face01_A_DynAO,T_706784708_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_753487908_Face01_A_LBMaskPS.T_753487908_Face01_A_LBMaskPS,T_753487908_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Hair/T_1260979867_Hair01_A_LBMaskPS.T_1260979867_Hair01_A_LBMaskPS,T_1260979867_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1713439081_Skin01_A_LBMaskPS.T_1713439081_Skin01_A_LBMaskPS,T_1713439081_Skin01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1824061012_Body01_B_MRA.T_1824061012_Body01_B_MRA,T_1824061012_Body01_B_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_272004582_Skin01_A_N.T_272004582_Skin01_A_N,T_272004582_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_3775823987_Body01_B_LBMaskSP.T_3775823987_Body01_B_LBMaskSP,T_3775823987_Body01_B_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_4029629420_Skin01_A_D.T_4029629420_Skin01_A_D,T_4029629420_Skin01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_4239824373_Body01_A_LBMaskSP.T_4239824373_Body01_A_LBMaskSP,T_4239824373_Body01_A_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210006/Default,NPC/Class_A/210006,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Body01_A_D.T_210007_Body01_A_D,T_210007_Body01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Body01_A_LBMaskSP.T_210007_Body01_A_LBMaskSP,T_210007_Body01_A_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Body01_A_MRA.T_210007_Body01_A_MRA,T_210007_Body01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Body01_A_N.T_210007_Body01_A_N,T_210007_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Body01_B_D.T_210007_Body01_B_D,T_210007_Body01_B_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Body01_B_LBMaskSP.T_210007_Body01_B_LBMaskSP,T_210007_Body01_B_LBMaskSP,Texture2D,256,256,256×256,65536
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Body01_B_MRA.T_210007_Body01_B_MRA,T_210007_Body01_B_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Body01_B_N.T_210007_Body01_B_N,T_210007_Body01_B_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Face01_A_SDF.T_210007_Face01_A_SDF,T_210007_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hair01_A_D.T_210007_Hair01_A_D,T_210007_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hair01_A_LBMaskPS.T_210007_Hair01_A_LBMaskPS,T_210007_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hair01_A_N.T_210007_Hair01_A_N,T_210007_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hair01_A_OSMaskPS.T_210007_Hair01_A_OSMaskPS,T_210007_Hair01_A_OSMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hair01_A_PromMask.T_210007_Hair01_A_PromMask,T_210007_Hair01_A_PromMask,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hat01_A_D.T_210007_Hat01_A_D,T_210007_Hat01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hat01_A_LBMaskSP.T_210007_Hat01_A_LBMaskSP,T_210007_Hat01_A_LBMaskSP,Texture2D,128,128,128×128,16384
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hat01_A_MRA.T_210007_Hat01_A_MRA,T_210007_Hat01_A_MRA,Texture2D,256,256,256×256,65536
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Textures/T_210007_Hat01_A_N.T_210007_Hat01_A_N,T_210007_Hat01_A_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_LBMaskPS.T_B_YoungWoman_Skin200000_01_A_LBMaskPS,T_B_YoungWoman_Skin200000_01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_MRA.T_B_YoungWoman_Skin200000_01_A_MRA,T_B_YoungWoman_Skin200000_01_A_MRA,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_B/Female/Textures/Skin/T_B_YoungWoman_Skin200000_01_A_WetMaskSP.T_B_YoungWoman_Skin200000_01_A_WetMaskSP,T_B_YoungWoman_Skin200000_01_A_WetMaskSP,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_B/Male/Textures/Suit/T_Male02_Body201099_09_A_E.T_Male02_Body201099_09_A_E,T_Male02_Body201099_09_A_E,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1077246141_Pupil01_A_N.T_1077246141_Pupil01_A_N,T_1077246141_Pupil01_A_N,Texture2D,64,64,64×64,4096
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1199127285_Face01_A_D.T_1199127285_Face01_A_D,T_1199127285_Face01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1825002622_Pupil01_A_E.T_1825002622_Pupil01_A_E,T_1825002622_Pupil01_A_E,Texture2D,256,256,256×256,65536
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_1903226878_Face01_A_LBMaskPS.T_1903226878_Face01_A_LBMaskPS,T_1903226878_Face01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2028424109_Pupil01_A_D.T_2028424109_Pupil01_A_D,T_2028424109_Pupil01_A_D,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2329687268_Face01_A_DynAO.T_2329687268_Face01_A_DynAO,T_2329687268_Face01_A_DynAO,Texture2D,512,512,512×512,262144
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_2552097268_Pupil01_A_Caustic.T_2552097268_Pupil01_A_Caustic,T_2552097268_Pupil01_A_Caustic,Texture2D,256,256,256×256,65536
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_3346223304_EyeTrans01_A_D.T_3346223304_EyeTrans01_A_D,T_3346223304_EyeTrans01_A_D,Texture2D,256,256,256×256,65536
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Face/T_611972284_Pupil01_A_MC.T_611972284_Pupil01_A_MC,T_611972284_Pupil01_A_MC,Texture2D,128,128,128×128,16384
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1838956804_Skin01_A_D.T_1838956804_Skin01_A_D,T_1838956804_Skin01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/CharRes/NPC/Common/Textures/Skin/T_1892494547_Skin01_A_N.T_1892494547_Skin01_A_N,T_1892494547_Skin01_A_N,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_03_N.T_Jitter_03_N,T_Jitter_03_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210007/Default,NPC/Class_A/210007,SilverPalace/Content/ArtRes/Common/Textures/Noise/T_Jitter_04_N.T_Jitter_04_N,T_Jitter_04_N,Texture2D,512,512,512×512,262144
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Body01_A_D.T_210008_Body01_A_D,T_210008_Body01_A_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Body01_A_MRA.T_210008_Body01_A_MRA,T_210008_Body01_A_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Body01_A_N.T_210008_Body01_A_N,T_210008_Body01_A_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Body01_B_D.T_210008_Body01_B_D,T_210008_Body01_B_D,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Body01_B_MRA.T_210008_Body01_B_MRA,T_210008_Body01_B_MRA,Texture2D,512,512,512×512,262144
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Body01_B_N.T_210008_Body01_B_N,T_210008_Body01_B_N,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Face01_A_ExpMask.T_210008_Face01_A_ExpMask,T_210008_Face01_A_ExpMask,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Face01_A_SDF.T_210008_Face01_A_SDF,T_210008_Face01_A_SDF,Texture2D,1024,1024,1024×1024,1048576
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Hair01_A_D.T_210008_Hair01_A_D,T_210008_Hair01_A_D,Texture2D,2048,2048,2048×2048,4194304
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Hair01_A_LBMaskPS.T_210008_Hair01_A_LBMaskPS,T_210008_Hair01_A_LBMaskPS,Texture2D,512,512,512×512,262144
NPC/Class_A/210008/Default,NPC/Class_A/210008,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Textures/T_210008_Hair01_A_N.T_210008_Hair01_A_N,T_210008_Hair01_A_N,Texture2D,2048,2048,2048×2048,4194304
