assembly_id,category,logical_character_id,visual_variant,state,component,mesh_path,mesh_name,mesh_class,lod_count,lod0_triangles,skeleton_path,reference_bone_count
Mob/Shield/MaidShield/Default,Mob,Mob/Shield/MaidShield,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Mob/Shield/MaidShield/Weapon/Meshes/SK_MaidShield01_Flash01.SK_MaidShield01_Flash01,SK_MaidShield01_Flash01,SkeletalMesh,5,7701,SilverPalace/Content/ArtRes/CharRes/Mob/Shield/MaidShield/Weapon/Meshes/SK_MaidShield01_Flash01_Skeleton.SK_MaidShield01_Flash01_Skeleton,6
Mob/Shield/MaidShield/Default,Mob,Mob/Shield/MaidShield,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Mob/Shield/MaidShield/Weapon/Meshes/SK_MaidShield01_Large01.SK_MaidShield01_Large01,SK_MaidShield01_Large01,SkeletalMesh,5,7904,SilverPalace/Content/ArtRes/CharRes/Mob/Shield/MaidShield/Weapon/Meshes/SK_MaidShield01_Large01_Skeleton.SK_MaidShield01_Large01_Skeleton,6
Mob/Shield/MaidShield/Default,Mob,Mob/Shield/MaidShield,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Mob/Shield/MaidShield/Weapon/Meshes/SK_MaidShield01_Submachinegun.SK_MaidShield01_Submachinegun,SK_MaidShield01_Submachinegun,SkeletalMesh,5,6094,SilverPalace/Content/ArtRes/CharRes/Mob/Shield/MaidShield/Weapon/Meshes/SK_MaidShield01_Submachinegun_Skeleton.SK_MaidShield01_Submachinegun_Skeleton,10
Mob/WaxMaskMan/WaxMaskMale/Default,Mob,Mob/WaxMaskMan/WaxMaskMale,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Mob/WaxMaskMan/WaxMaskMale/Role/Meshes/SK_WaxMaskMan01.SK_WaxMaskMan01,SK_WaxMaskMan01,SkeletalMesh,5,32241,SilverPalace/Content/ArtRes/CharRes/Mob/WaxMaskMan/WaxMaskMale/Role/Meshes/SK_WaxMaskMan01_Skeleton.SK_WaxMaskMan01_Skeleton,141
Mob/WaxMaskWoman/WaxMaskFemale/Default,Mob,Mob/WaxMaskWoman/WaxMaskFemale,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Mob/WaxMaskWoman/WaxMaskFemale/Role/Meshes/SK_WaxMaskFemale01.SK_WaxMaskFemale01,SK_WaxMaskFemale01,SkeletalMesh,5,29247,SilverPalace/Content/ArtRes/CharRes/Mob/WaxMaskWoman/WaxMaskFemale/Role/Meshes/SK_WaxMaskFemale01_Skeleton.SK_WaxMaskFemale01_Skeleton,217
Mob/WaxMaskWoman/WaxMaskFemale/Default,Mob,Mob/WaxMaskWoman/WaxMaskFemale,Default,Default,Weapon,SilverPalace/Content/ArtRes/CharRes/Mob/WaxMaskWoman/WaxMaskFemale/Weapon/Meshes/SK_WaxMaskFemale01_Weapon01.SK_WaxMaskFemale01_Weapon01,SK_WaxMaskFemale01_Weapon01,SkeletalMesh,5,1236,SilverPalace/Content/ArtRes/CharRes/Mob/WaxMaskWoman/WaxMaskFemale/Weapon/Meshes/SK_WaxMaskFemale01_Weapon01_Skeleton.SK_WaxMaskFemale01_Weapon01_Skeleton,12
Mob/Werewolf/WerewolfDefault/Default,Mob,Mob/Werewolf/WerewolfDefault,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/Mob/Werewolf/WerewolfDefault/Role/Meshes/SK_WerewolfDefault01.SK_WerewolfDefault01,SK_WerewolfDefault01,SkeletalMesh,5,75019,SilverPalace/Content/ArtRes/CharRes/Mob/Werewolf/WerewolfDefault/Role/Meshes/SK_WerewolfDefault01_Skeleton.SK_WerewolfDefault01_Skeleton,222
NPC/Class_A/201005/Default,NPC,NPC/Class_A/201005,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201005/Role/Meshes/SK_201005_Body01.SK_201005_Body01,SK_201005_Body01,SkeletalMesh,5,29959,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201005/Role/Meshes/SK_201005_Body01_Skeleton.SK_201005_Body01_Skeleton,337
NPC/Class_A/201005/Default,NPC,NPC/Class_A/201005,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201005/Role/Meshes/SK_201005_Face01.SK_201005_Face01,SK_201005_Face01,SkeletalMesh,5,3496,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201005/Role/Meshes/SK_201005_Body01_Skeleton.SK_201005_Body01_Skeleton,337
NPC/Class_A/201005/Default,NPC,NPC/Class_A/201005,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201005/Role/Meshes/SK_201005_Hair01.SK_201005_Hair01,SK_201005_Hair01,SkeletalMesh,5,6141,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201005/Role/Meshes/SK_201005_Body01_Skeleton.SK_201005_Body01_Skeleton,337
NPC/Class_A/201016/Default,NPC,NPC/Class_A/201016,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201016/Meshes/SK_201016_Body01.SK_201016_Body01,SK_201016_Body01,SkeletalMesh,5,29384,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201016/Meshes/SK_201016_Body01_Skeleton.SK_201016_Body01_Skeleton,219
NPC/Class_A/201016/Default,NPC,NPC/Class_A/201016,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201016/Meshes/SK_201016_Face01.SK_201016_Face01,SK_201016_Face01,SkeletalMesh,5,3430,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201016/Meshes/SK_201016_Body01_Skeleton.SK_201016_Body01_Skeleton,219
NPC/Class_A/201016/Default,NPC,NPC/Class_A/201016,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201016/Meshes/SK_201016_Hair01.SK_201016_Hair01,SK_201016_Hair01,SkeletalMesh,5,4502,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201016/Meshes/SK_201016_Body01_Skeleton.SK_201016_Body01_Skeleton,219
NPC/Class_A/201016/Default,NPC,NPC/Class_A/201016,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201016/Meshes/SK_201016_Hat01.SK_201016_Hat01,SK_201016_Hat01,SkeletalMesh,5,3224,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/201016/Meshes/SK_201016_Body01_Skeleton.SK_201016_Body01_Skeleton,219
NPC/Class_A/203016/Default,NPC,NPC/Class_A/203016,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/203016/Role/Meshes/SK_203016.SK_203016,SK_203016,SkeletalMesh,5,4614,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/203016/Role/Meshes/SK_203016_Skeleton.SK_203016_Skeleton,90
NPC/Class_A/203017/Default,NPC,NPC/Class_A/203017,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/203017/Role/Meshes/SK_203017.SK_203017,SK_203017,SkeletalMesh,5,4614,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/203017/Role/Meshes/SK_203017_Skeleton.SK_203017_Skeleton,90
NPC/Class_A/203018/Default,NPC,NPC/Class_A/203018,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/203018/Role/Meshes/SK_203018.SK_203018,SK_203018,SkeletalMesh,5,7756,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/203018/Role/Meshes/SK_203018_Skeleton.SK_203018_Skeleton,90
NPC/Class_A/210001/Default,NPC,NPC/Class_A/210001,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210001/Role/Meshes/SK_210001_Body01.SK_210001_Body01,SK_210001_Body01,SkeletalMesh,5,12876,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210001/Role/Meshes/SK_210001_Body01_Skeleton.SK_210001_Body01_Skeleton,217
NPC/Class_A/210001/Default,NPC,NPC/Class_A/210001,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210001/Role/Meshes/SK_210001_Face01.SK_210001_Face01,SK_210001_Face01,SkeletalMesh,5,3496,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210001/Role/Meshes/SK_210001_Body01_Skeleton.SK_210001_Body01_Skeleton,217
NPC/Class_A/210001/Default,NPC,NPC/Class_A/210001,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210001/Role/Meshes/SK_210001_Hair01.SK_210001_Hair01,SK_210001_Hair01,SkeletalMesh,5,3854,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210001/Role/Meshes/SK_210001_Body01_Skeleton.SK_210001_Body01_Skeleton,217
NPC/Class_A/210001/Default,NPC,NPC/Class_A/210001,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210001/Role/Meshes/SK_210001_Hat01.SK_210001_Hat01,SK_210001_Hat01,SkeletalMesh,5,560,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210001/Role/Meshes/SK_210001_Body01_Skeleton.SK_210001_Body01_Skeleton,217
NPC/Class_A/210002/Default,NPC,NPC/Class_A/210002,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210002/Role/Meshes/SK_210002_Body01.SK_210002_Body01,SK_210002_Body01,SkeletalMesh,5,15576,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210002/Role/Meshes/SK_210002_Body01_Skeleton.SK_210002_Body01_Skeleton,325
NPC/Class_A/210002/Default,NPC,NPC/Class_A/210002,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210002/Role/Meshes/SK_210002_Face01.SK_210002_Face01,SK_210002_Face01,SkeletalMesh,5,3452,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210002/Role/Meshes/SK_210002_Body01_Skeleton.SK_210002_Body01_Skeleton,325
NPC/Class_A/210002/Default,NPC,NPC/Class_A/210002,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210002/Role/Meshes/SK_210002_Hair01.SK_210002_Hair01,SK_210002_Hair01,SkeletalMesh,5,10096,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210002/Role/Meshes/SK_210002_Body01_Skeleton.SK_210002_Body01_Skeleton,325
NPC/Class_A/210002/Default,NPC,NPC/Class_A/210002,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210002/Role/Meshes/SK_210002_Hat01.SK_210002_Hat01,SK_210002_Hat01,SkeletalMesh,5,1134,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210002/Role/Meshes/SK_210002_Body01_Skeleton.SK_210002_Body01_Skeleton,325
NPC/Class_A/210003/Default,NPC,NPC/Class_A/210003,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210003/Role/Meshes/SK_210003_Body01.SK_210003_Body01,SK_210003_Body01,SkeletalMesh,5,13319,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210003/Role/Meshes/SK_210003_Body01_Skeleton.SK_210003_Body01_Skeleton,246
NPC/Class_A/210003/Default,NPC,NPC/Class_A/210003,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210003/Role/Meshes/SK_210003_Face01.SK_210003_Face01,SK_210003_Face01,SkeletalMesh,5,3478,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210003/Role/Meshes/SK_210003_Body01_Skeleton.SK_210003_Body01_Skeleton,245
NPC/Class_A/210003/Default,NPC,NPC/Class_A/210003,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210003/Role/Meshes/SK_210003_Hair01.SK_210003_Hair01,SK_210003_Hair01,SkeletalMesh,5,4925,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210003/Role/Meshes/SK_210003_Body01_Skeleton.SK_210003_Body01_Skeleton,246
NPC/Class_A/210004/Default,NPC,NPC/Class_A/210004,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210004/Role/Meshes/SK_210004_Body01.SK_210004_Body01,SK_210004_Body01,SkeletalMesh,5,14978,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210004/Role/Meshes/SK_210004_Body01_Skeleton.SK_210004_Body01_Skeleton,233
NPC/Class_A/210004/Default,NPC,NPC/Class_A/210004,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210004/Role/Meshes/SK_210004_Face01.SK_210004_Face01,SK_210004_Face01,SkeletalMesh,5,3492,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210004/Role/Meshes/SK_210004_Body01_Skeleton.SK_210004_Body01_Skeleton,233
NPC/Class_A/210004/Default,NPC,NPC/Class_A/210004,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210004/Role/Meshes/SK_210004_Hair01.SK_210004_Hair01,SK_210004_Hair01,SkeletalMesh,5,5413,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210004/Role/Meshes/SK_210004_Body01_Skeleton.SK_210004_Body01_Skeleton,233
NPC/Class_A/210004/Default,NPC,NPC/Class_A/210004,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210004/Role/Meshes/SK_210004_Hat01.SK_210004_Hat01,SK_210004_Hat01,SkeletalMesh,5,842,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210004/Role/Meshes/SK_210004_Body01_Skeleton.SK_210004_Body01_Skeleton,233
NPC/Class_A/210005/Default,NPC,NPC/Class_A/210005,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210005/Role/Meshes/SK_210005_Body01.SK_210005_Body01,SK_210005_Body01,SkeletalMesh,5,16447,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210005/Role/Meshes/SK_210005_Body01_Skeleton.SK_210005_Body01_Skeleton,202
NPC/Class_A/210005/Default,NPC,NPC/Class_A/210005,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210005/Role/Meshes/SK_210005_Face01.SK_210005_Face01,SK_210005_Face01,SkeletalMesh,5,3430,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210005/Role/Meshes/SK_210005_Body01_Skeleton.SK_210005_Body01_Skeleton,202
NPC/Class_A/210005/Default,NPC,NPC/Class_A/210005,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210005/Role/Meshes/SK_210005_Hair01.SK_210005_Hair01,SK_210005_Hair01,SkeletalMesh,5,4844,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210005/Role/Meshes/SK_210005_Body01_Skeleton.SK_210005_Body01_Skeleton,202
NPC/Class_A/210005/Default,NPC,NPC/Class_A/210005,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210005/Role/Meshes/SK_210005_Hat01.SK_210005_Hat01,SK_210005_Hat01,SkeletalMesh,5,732,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210005/Role/Meshes/SK_210005_Body01_Skeleton.SK_210005_Body01_Skeleton,202
NPC/Class_A/210006/Default,NPC,NPC/Class_A/210006,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Meshes/SK_210006_Body01.SK_210006_Body01,SK_210006_Body01,SkeletalMesh,5,20073,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Meshes/SK_210006_Body01_Skeleton.SK_210006_Body01_Skeleton,242
NPC/Class_A/210006/Default,NPC,NPC/Class_A/210006,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Meshes/SK_210006_Face01.SK_210006_Face01,SK_210006_Face01,SkeletalMesh,5,3496,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Meshes/SK_210006_Body01_Skeleton.SK_210006_Body01_Skeleton,242
NPC/Class_A/210006/Default,NPC,NPC/Class_A/210006,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Meshes/SK_210006_Hair01.SK_210006_Hair01,SK_210006_Hair01,SkeletalMesh,5,5122,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210006/Role/Meshes/SK_210006_Body01_Skeleton.SK_210006_Body01_Skeleton,242
NPC/Class_A/210007/Default,NPC,NPC/Class_A/210007,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Meshes/SK_210007_Body01.SK_210007_Body01,SK_210007_Body01,SkeletalMesh,5,15169,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Meshes/SK_210007_Body01_Skeleton.SK_210007_Body01_Skeleton,276
NPC/Class_A/210007/Default,NPC,NPC/Class_A/210007,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Meshes/SK_210007_Face01.SK_210007_Face01,SK_210007_Face01,SkeletalMesh,5,3492,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Meshes/SK_210007_Body01_Skeleton.SK_210007_Body01_Skeleton,276
NPC/Class_A/210007/Default,NPC,NPC/Class_A/210007,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Meshes/SK_210007_Hair01.SK_210007_Hair01,SK_210007_Hair01,SkeletalMesh,5,5756,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Meshes/SK_210007_Body01_Skeleton.SK_210007_Body01_Skeleton,276
NPC/Class_A/210007/Default,NPC,NPC/Class_A/210007,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Meshes/SK_210007_Hat01.SK_210007_Hat01,SK_210007_Hat01,SkeletalMesh,5,1361,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210007/Role/Meshes/SK_210007_Body01_Skeleton.SK_210007_Body01_Skeleton,276
NPC/Class_A/210008/Default,NPC,NPC/Class_A/210008,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Meshes/SK_210008_Body01.SK_210008_Body01,SK_210008_Body01,SkeletalMesh,5,18789,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Meshes/SK_210008_Body01_Skeleton.SK_210008_Body01_Skeleton,254
NPC/Class_A/210008/Default,NPC,NPC/Class_A/210008,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Meshes/SK_210008_Face01.SK_210008_Face01,SK_210008_Face01,SkeletalMesh,5,3496,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Meshes/SK_210008_Body01_Skeleton.SK_210008_Body01_Skeleton,254
NPC/Class_A/210008/Default,NPC,NPC/Class_A/210008,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Meshes/SK_210008_Hair01.SK_210008_Hair01,SK_210008_Hair01,SkeletalMesh,5,4921,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Meshes/SK_210008_Body01_Skeleton.SK_210008_Body01_Skeleton,254
NPC/Class_A/210008/Default,NPC,NPC/Class_A/210008,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Meshes/SK_210008_Hat01.SK_210008_Hat01,SK_210008_Hat01,SkeletalMesh,5,1906,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210008/Role/Meshes/SK_210008_Body01_Skeleton.SK_210008_Body01_Skeleton,254
NPC/Class_A/210009/Default,NPC,NPC/Class_A/210009,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210009/Role/Meshes/SK_210009_Body01.SK_210009_Body01,SK_210009_Body01,SkeletalMesh,5,12330,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210009/Role/Meshes/SK_210009_Body01_Skeleton.SK_210009_Body01_Skeleton,221
NPC/Class_A/210009/Default,NPC,NPC/Class_A/210009,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210009/Role/Meshes/SK_210009_Face01.SK_210009_Face01,SK_210009_Face01,SkeletalMesh,5,3478,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210009/Role/Meshes/SK_210009_Body01_Skeleton.SK_210009_Body01_Skeleton,221
NPC/Class_A/210009/Default,NPC,NPC/Class_A/210009,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210009/Role/Meshes/SK_210009_Hair01.SK_210009_Hair01,SK_210009_Hair01,SkeletalMesh,5,7567,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210009/Role/Meshes/SK_210009_Body01_Skeleton.SK_210009_Body01_Skeleton,221
NPC/Class_A/210010/Default,NPC,NPC/Class_A/210010,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210010/Role/Meshes/SK_210010_Body01.SK_210010_Body01,SK_210010_Body01,SkeletalMesh,5,11485,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210010/Role/Meshes/SK_210010_Body01_Skeleton.SK_210010_Body01_Skeleton,236
NPC/Class_A/210010/Default,NPC,NPC/Class_A/210010,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210010/Role/Meshes/SK_210010_Face01.SK_210010_Face01,SK_210010_Face01,SkeletalMesh,5,3462,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210010/Role/Meshes/SK_210010_Body01_Skeleton.SK_210010_Body01_Skeleton,236
NPC/Class_A/210010/Default,NPC,NPC/Class_A/210010,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210010/Role/Meshes/SK_210010_Hair01.SK_210010_Hair01,SK_210010_Hair01,SkeletalMesh,5,6236,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210010/Role/Meshes/SK_210010_Body01_Skeleton.SK_210010_Body01_Skeleton,236
NPC/Class_A/210011/Default,NPC,NPC/Class_A/210011,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210011/Role/Meshes/SK_210011_Body01.SK_210011_Body01,SK_210011_Body01,SkeletalMesh,5,26449,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210011/Role/Meshes/SK_210011_Body01_Skeleton.SK_210011_Body01_Skeleton,206
NPC/Class_A/210011/Default,NPC,NPC/Class_A/210011,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210011/Role/Meshes/SK_210011_Face01.SK_210011_Face01,SK_210011_Face01,SkeletalMesh,5,3486,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210011/Role/Meshes/SK_210011_Body01_Skeleton.SK_210011_Body01_Skeleton,206
NPC/Class_A/210011/Default,NPC,NPC/Class_A/210011,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210011/Role/Meshes/SK_210011_Hair01.SK_210011_Hair01,SK_210011_Hair01,SkeletalMesh,5,5848,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210011/Role/Meshes/SK_210011_Body01_Skeleton.SK_210011_Body01_Skeleton,206
NPC/Class_A/210012/Default,NPC,NPC/Class_A/210012,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210012/Role/Meshes/SK_210012_Body01.SK_210012_Body01,SK_210012_Body01,SkeletalMesh,5,26449,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210012/Role/Meshes/SK_210012_Body01_Skeleton.SK_210012_Body01_Skeleton,206
NPC/Class_A/210012/Default,NPC,NPC/Class_A/210012,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210012/Role/Meshes/SK_210012_Face01.SK_210012_Face01,SK_210012_Face01,SkeletalMesh,5,3422,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210012/Role/Meshes/SK_210012_Body01_Skeleton.SK_210012_Body01_Skeleton,206
NPC/Class_A/210012/Default,NPC,NPC/Class_A/210012,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210012/Role/Meshes/SK_210012_Hair01.SK_210012_Hair01,SK_210012_Hair01,SkeletalMesh,5,5848,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210012/Role/Meshes/SK_210012_Body01_Skeleton.SK_210012_Body01_Skeleton,206
NPC/Class_A/210013/Default,NPC,NPC/Class_A/210013,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210013/Role/Meshes/SK_210013_Body01.SK_210013_Body01,SK_210013_Body01,SkeletalMesh,5,34880,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210013/Role/Meshes/SK_210013_Body01_Skeleton.SK_210013_Body01_Skeleton,191
NPC/Class_A/210013/Default,NPC,NPC/Class_A/210013,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210013/Role/Meshes/SK_210013_Face01.SK_210013_Face01,SK_210013_Face01,SkeletalMesh,5,3430,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210013/Role/Meshes/SK_210013_Body01_Skeleton.SK_210013_Body01_Skeleton,191
NPC/Class_A/210013/Default,NPC,NPC/Class_A/210013,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210013/Role/Meshes/SK_210013_Hair01.SK_210013_Hair01,SK_210013_Hair01,SkeletalMesh,5,3980,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210013/Role/Meshes/SK_210013_Body01_Skeleton.SK_210013_Body01_Skeleton,191
NPC/Class_A/210014/Default,NPC,NPC/Class_A/210014,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210014/Role/Meshes/SK_210014_Body01.SK_210014_Body01,SK_210014_Body01,SkeletalMesh,5,29384,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210014/Role/Meshes/SK_210014_Body01_Skeleton.SK_210014_Body01_Skeleton,241
NPC/Class_A/210014/Default,NPC,NPC/Class_A/210014,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210014/Role/Meshes/SK_210014_Face01.SK_210014_Face01,SK_210014_Face01,SkeletalMesh,5,3462,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210014/Role/Meshes/SK_210014_Body01_Skeleton.SK_210014_Body01_Skeleton,241
NPC/Class_A/210014/Default,NPC,NPC/Class_A/210014,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210014/Role/Meshes/SK_210014_Hair01.SK_210014_Hair01,SK_210014_Hair01,SkeletalMesh,5,4502,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210014/Role/Meshes/SK_210014_Body01_Skeleton.SK_210014_Body01_Skeleton,241
NPC/Class_A/210014/Default,NPC,NPC/Class_A/210014,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210014/Role/Meshes/SK_210014_Hat01.SK_210014_Hat01,SK_210014_Hat01,SkeletalMesh,5,3224,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210014/Role/Meshes/SK_210014_Body01_Skeleton.SK_210014_Body01_Skeleton,241
NPC/Class_A/210015/Default,NPC,NPC/Class_A/210015,Default,Default,Role,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210015/Role/Meshes/SK_210015_Body01.SK_210015_Body01,SK_210015_Body01,SkeletalMesh,5,29384,SilverPalace/Content/ArtRes/CharRes/NPC/Class_A/210015/Role/Meshes/SK_210015_Body01_Skeleton.SK_210015_Body01_Skeleton,202
