assembly_id,logical_character_id,width,height,resolution,texture_count
NPC/Class_A/Gelato/Default,NPC/Class_A/Gelato,512,512,512×512,11
NPC/Class_A/Gelato/Default,NPC/Class_A/Gelato,256,256,256×256,4
NPC/Class_A/Gelato/Default,NPC/Class_A/Gelato,128,128,128×128,1
NPC/Class_A/Gelato/Default,NPC/Class_A/Gelato,64,64,64×64,1
NPC/Class_A/HeartsAndArrows/Default,NPC/Class_A/HeartsAndArrows,2048,2048,2048×2048,5
NPC/Class_A/HeartsAndArrows/Default,NPC/Class_A/HeartsAndArrows,1024,1024,1024×1024,8
NPC/Class_A/HeartsAndArrows/Default,NPC/Class_A/HeartsAndArrows,512,512,512×512,10
NPC/Class_A/HeartsAndArrows/Default,NPC/Class_A/HeartsAndArrows,256,256,256×256,5
NPC/Class_A/HeartsAndArrows/Default,NPC/Class_A/HeartsAndArrows,128,128,128×128,1
NPC/Class_A/HeartsAndArrows/Default,NPC/Class_A/HeartsAndArrows,64,64,64×64,1
NPC/Class_A/HoneyAndMilk/Default,NPC/Class_A/HoneyAndMilk,2048,2048,2048×2048,5
NPC/Class_A/HoneyAndMilk/Default,NPC/Class_A/HoneyAndMilk,1024,1024,1024×1024,12
NPC/Class_A/HoneyAndMilk/Default,NPC/Class_A/HoneyAndMilk,512,512,512×512,11
NPC/Class_A/HoneyAndMilk/Default,NPC/Class_A/HoneyAndMilk,256,256,256×256,4
NPC/Class_A/HoneyAndMilk/Default,NPC/Class_A/HoneyAndMilk,128,128,128×128,1
NPC/Class_A/HoneyAndMilk/Default,NPC/Class_A/HoneyAndMilk,64,64,64×64,1
NPC/Class_A/Jekyll/Default,NPC/Class_A/Jekyll,2048,2048,2048×2048,5
NPC/Class_A/Jekyll/Default,NPC/Class_A/Jekyll,1024,1024,1024×1024,9
NPC/Class_A/Jekyll/Default,NPC/Class_A/Jekyll,512,512,512×512,9
NPC/Class_A/Jekyll/Default,NPC/Class_A/Jekyll,256,256,256×256,5
NPC/Class_A/Jekyll/Default,NPC/Class_A/Jekyll,128,128,128×128,1
NPC/Class_A/Jekyll/Default,NPC/Class_A/Jekyll,64,64,64×64,1
NPC/Class_A/Jon/Default,NPC/Class_A/Jon,2048,2048,2048×2048,5
NPC/Class_A/Jon/Default,NPC/Class_A/Jon,1024,1024,1024×1024,9
NPC/Class_A/Jon/Default,NPC/Class_A/Jon,512,512,512×512,8
NPC/Class_A/Jon/Default,NPC/Class_A/Jon,256,256,256×256,2
NPC/Class_A/LittleCinderella/Default,NPC/Class_A/LittleCinderella,2048,2048,2048×2048,4
NPC/Class_A/LittleCinderella/Default,NPC/Class_A/LittleCinderella,1024,1024,1024×1024,15
NPC/Class_A/LittleCinderella/Default,NPC/Class_A/LittleCinderella,512,512,512×512,11
NPC/Class_A/LittleCinderella/Default,NPC/Class_A/LittleCinderella,256,256,256×256,7
NPC/Class_A/LittleCinderella/Default,NPC/Class_A/LittleCinderella,128,128,128×128,1
NPC/Class_A/LittleCinderella/Default,NPC/Class_A/LittleCinderella,64,64,64×64,1
NPC/Class_A/MarkedWorker/Default,NPC/Class_A/MarkedWorker,2048,2048,2048×2048,3
NPC/Class_A/MarkedWorker/Default,NPC/Class_A/MarkedWorker,1024,1024,1024×1024,11
NPC/Class_A/MarkedWorker/Default,NPC/Class_A/MarkedWorker,512,512,512×512,9
NPC/Class_A/MarkedWorker/Default,NPC/Class_A/MarkedWorker,256,256,256×256,2
NPC/Class_A/Miya/Default,NPC/Class_A/Miya,2048,2048,2048×2048,4
NPC/Class_A/Miya/Default,NPC/Class_A/Miya,1024,1024,1024×1024,14
NPC/Class_A/Miya/Default,NPC/Class_A/Miya,512,512,512×512,12
NPC/Class_A/Miya/Default,NPC/Class_A/Miya,256,256,256×256,7
NPC/Class_A/Miya/Default,NPC/Class_A/Miya,128,128,128×128,1
NPC/Class_A/Miya/Default,NPC/Class_A/Miya,64,64,64×64,1
NPC/Class_A/NightfallBoozers/Default,NPC/Class_A/NightfallBoozers,2048,2048,2048×2048,5
NPC/Class_A/NightfallBoozers/Default,NPC/Class_A/NightfallBoozers,1024,1024,1024×1024,6
NPC/Class_A/NightfallBoozers/Default,NPC/Class_A/NightfallBoozers,512,512,512×512,9
NPC/Class_A/NightfallBoozers/Default,NPC/Class_A/NightfallBoozers,256,256,256×256,4
NPC/Class_A/NightfallBoozers/Default,NPC/Class_A/NightfallBoozers,128,128,128×128,1
NPC/Class_A/NightfallBoozers/Default,NPC/Class_A/NightfallBoozers,64,64,64×64,1
NPC/Class_A/Pierre/Default,NPC/Class_A/Pierre,2048,2048,2048×2048,5
NPC/Class_A/Pierre/Default,NPC/Class_A/Pierre,1024,1024,1024×1024,9
NPC/Class_A/Pierre/Default,NPC/Class_A/Pierre,512,512,512×512,8
NPC/Class_A/Pierre/Default,NPC/Class_A/Pierre,256,256,256×256,7
NPC/Class_A/Pierre/Default,NPC/Class_A/Pierre,128,128,128×128,1
NPC/Class_A/Pierre/Default,NPC/Class_A/Pierre,64,64,64×64,1
NPC/Class_A/Pixy/Default,NPC/Class_A/Pixy,2048,2048,2048×2048,8
NPC/Class_A/Pixy/Default,NPC/Class_A/Pixy,1024,1024,1024×1024,10
NPC/Class_A/Pixy/Default,NPC/Class_A/Pixy,512,512,512×512,13
NPC/Class_A/Pixy/Default,NPC/Class_A/Pixy,256,256,256×256,5
NPC/Class_A/Pixy/Default,NPC/Class_A/Pixy,128,128,128×128,1
NPC/Class_A/Pixy/Default,NPC/Class_A/Pixy,64,64,64×64,1
NPC/Class_A/QuarterPastEight/Default,NPC/Class_A/QuarterPastEight,2048,2048,2048×2048,5
NPC/Class_A/QuarterPastEight/Default,NPC/Class_A/QuarterPastEight,1024,1024,1024×1024,7
NPC/Class_A/QuarterPastEight/Default,NPC/Class_A/QuarterPastEight,512,512,512×512,8
NPC/Class_A/QuarterPastEight/Default,NPC/Class_A/QuarterPastEight,256,256,256×256,4
NPC/Class_A/QuarterPastEight/Default,NPC/Class_A/QuarterPastEight,128,128,128×128,1
NPC/Class_A/QuarterPastEight/Default,NPC/Class_A/QuarterPastEight,64,64,64×64,1
NPC/Class_A/Rachel/Default,NPC/Class_A/Rachel,2048,2048,2048×2048,3
NPC/Class_A/Rachel/Default,NPC/Class_A/Rachel,1024,1024,1024×1024,12
NPC/Class_A/Rachel/Default,NPC/Class_A/Rachel,512,512,512×512,11
NPC/Class_A/Rachel/Default,NPC/Class_A/Rachel,256,256,256×256,7
NPC/Class_A/Rachel/Default,NPC/Class_A/Rachel,128,128,128×128,1
NPC/Class_A/Rachel/Default,NPC/Class_A/Rachel,64,64,64×64,1
NPC/Class_A/RacingKnight/Default,NPC/Class_A/RacingKnight,2048,2048,2048×2048,1
NPC/Class_A/Rohm/Default,NPC/Class_A/Rohm,2048,2048,2048×2048,6
NPC/Class_A/Rohm/Default,NPC/Class_A/Rohm,1024,1024,1024×1024,8
NPC/Class_A/Rohm/Default,NPC/Class_A/Rohm,512,512,512×512,10
NPC/Class_A/Rohm/Default,NPC/Class_A/Rohm,256,256,256×256,4
NPC/Class_A/Rohm/Default,NPC/Class_A/Rohm,128,128,128×128,2
NPC/Class_A/Rohm/Default,NPC/Class_A/Rohm,64,64,64×64,1
NPC/Class_A/Solferino/Default,NPC/Class_A/Solferino,2048,2048,2048×2048,5
NPC/Class_A/Solferino/Default,NPC/Class_A/Solferino,1024,1024,1024×1024,6
NPC/Class_A/Solferino/Default,NPC/Class_A/Solferino,512,512,512×512,12
NPC/Class_A/Solferino/Default,NPC/Class_A/Solferino,256,256,256×256,4
NPC/Class_A/Solferino/Default,NPC/Class_A/Solferino,128,128,128×128,2
NPC/Class_A/Solferino/Default,NPC/Class_A/Solferino,64,64,64×64,1
NPC/Class_A/SundayLounge/Default,NPC/Class_A/SundayLounge,2048,2048,2048×2048,5
NPC/Class_A/SundayLounge/Default,NPC/Class_A/SundayLounge,1024,1024,1024×1024,7
NPC/Class_A/SundayLounge/Default,NPC/Class_A/SundayLounge,512,512,512×512,8
NPC/Class_A/SundayLounge/Default,NPC/Class_A/SundayLounge,256,256,256×256,4
NPC/Class_A/SundayLounge/Default,NPC/Class_A/SundayLounge,128,128,128×128,1
NPC/Class_A/SundayLounge/Default,NPC/Class_A/SundayLounge,64,64,64×64,1
NPC/Class_A/TheVentus/Default,NPC/Class_A/TheVentus,2048,2048,2048×2048,5
NPC/Class_A/TheVentus/Default,NPC/Class_A/TheVentus,1024,1024,1024×1024,8
NPC/Class_A/TheVentus/Default,NPC/Class_A/TheVentus,512,512,512×512,8
NPC/Class_A/TheVentus/Default,NPC/Class_A/TheVentus,256,256,256×256,2
NPC/Class_A/VoicepipeCafe/Default,NPC/Class_A/VoicepipeCafe,2048,2048,2048×2048,4
NPC/Class_A/VoicepipeCafe/Default,NPC/Class_A/VoicepipeCafe,1024,1024,1024×1024,9
NPC/Class_A/VoicepipeCafe/Default,NPC/Class_A/VoicepipeCafe,512,512,512×512,10
NPC/Class_A/VoicepipeCafe/Default,NPC/Class_A/VoicepipeCafe,256,256,256×256,7
NPC/Class_A/VoicepipeCafe/Default,NPC/Class_A/VoicepipeCafe,128,128,128×128,2
NPC/Class_A/VoicepipeCafe/Default,NPC/Class_A/VoicepipeCafe,64,64,64×64,1
NPC/Class_A/WisdomBooks/Default,NPC/Class_A/WisdomBooks,2048,2048,2048×2048,5
NPC/Class_A/WisdomBooks/Default,NPC/Class_A/WisdomBooks,1024,1024,1024×1024,7
NPC/Class_A/WisdomBooks/Default,NPC/Class_A/WisdomBooks,512,512,512×512,8
NPC/Class_A/WisdomBooks/Default,NPC/Class_A/WisdomBooks,256,256,256×256,4
NPC/Class_A/WisdomBooks/Default,NPC/Class_A/WisdomBooks,128,128,128×128,1
NPC/Class_A/WisdomBooks/Default,NPC/Class_A/WisdomBooks,64,64,64×64,1
NPC/Class_S/AlexNPC/Default,NPC/Class_S/AlexNPC,2048,2048,2048×2048,8
NPC/Class_S/AlexNPC/Default,NPC/Class_S/AlexNPC,1024,1024,1024×1024,10
NPC/Class_S/AlexNPC/Default,NPC/Class_S/AlexNPC,512,512,512×512,12
NPC/Class_S/AlexNPC/Default,NPC/Class_S/AlexNPC,256,256,256×256,5
NPC/Class_S/AlexNPC/Default,NPC/Class_S/AlexNPC,128,128,128×128,2
NPC/Class_S/AlexNPC/Default,NPC/Class_S/AlexNPC,64,64,64×64,1
NPC/Class_S/AndersenFemale/Default,NPC/Class_S/AndersenFemale,2048,2048,2048×2048,6
NPC/Class_S/AndersenFemale/Default,NPC/Class_S/AndersenFemale,1024,1024,1024×1024,8
NPC/Class_S/AndersenFemale/Default,NPC/Class_S/AndersenFemale,512,512,512×512,12
NPC/Class_S/AndersenFemale/Default,NPC/Class_S/AndersenFemale,256,256,256×256,6
NPC/Class_S/AndersenFemale/Default,NPC/Class_S/AndersenFemale,128,128,128×128,2
NPC/Class_S/AndersenFemale/Default,NPC/Class_S/AndersenFemale,64,64,64×64,1
NPC/Class_S/AndersenFemale/Default,NPC/Class_S/AndersenFemale,128,1,128×1,1
NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,2048,2048,2048×2048,14
NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,1024,1024,1024×1024,16
NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,1024,512,1024×512,2
NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,512,512,512×512,16
NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,512,256,512×256,1
NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,256,256,256×256,6
NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,128,128,128×128,1
NPC/Class_S/AshleyFoot/Default,NPC/Class_S/AshleyFoot,64,64,64×64,1
NPC/Class_S/AshleyNPC/Default,NPC/Class_S/AshleyNPC,2048,2048,2048×2048,11
NPC/Class_S/AshleyNPC/Default,NPC/Class_S/AshleyNPC,1024,1024,1024×1024,15
NPC/Class_S/AshleyNPC/Default,NPC/Class_S/AshleyNPC,512,512,512×512,17
NPC/Class_S/AshleyNPC/Default,NPC/Class_S/AshleyNPC,256,256,256×256,6
NPC/Class_S/AshleyNPC/Default,NPC/Class_S/AshleyNPC,128,128,128×128,1
NPC/Class_S/AshleyNPC/Default,NPC/Class_S/AshleyNPC,64,64,64×64,1
NPC/Class_S/AshleyWorker/Default,NPC/Class_S/AshleyWorker,2048,2048,2048×2048,4
NPC/Class_S/AshleyWorker/Default,NPC/Class_S/AshleyWorker,1024,1024,1024×1024,15
NPC/Class_S/AshleyWorker/Default,NPC/Class_S/AshleyWorker,512,512,512×512,19
NPC/Class_S/AshleyWorker/Default,NPC/Class_S/AshleyWorker,256,256,256×256,11
NPC/Class_S/AshleyWorker/Default,NPC/Class_S/AshleyWorker,128,128,128×128,2
NPC/Class_S/AshleyWorker/Default,NPC/Class_S/AshleyWorker,64,64,64×64,2
NPC/Class_S/Augulia/Default,NPC/Class_S/Augulia,2048,2048,2048×2048,9
NPC/Class_S/Augulia/Default,NPC/Class_S/Augulia,1024,1024,1024×1024,10
NPC/Class_S/Augulia/Default,NPC/Class_S/Augulia,512,512,512×512,11
NPC/Class_S/Augulia/Default,NPC/Class_S/Augulia,256,256,256×256,5
NPC/Class_S/Augulia/Default,NPC/Class_S/Augulia,128,128,128×128,1
NPC/Class_S/Augulia/Default,NPC/Class_S/Augulia,64,64,64×64,1
NPC/Class_S/Bellboy/Default,NPC/Class_S/Bellboy,2048,2048,2048×2048,2
NPC/Class_S/Bellboy/Default,NPC/Class_S/Bellboy,1024,1024,1024×1024,5
NPC/Class_S/Bellboy/Default,NPC/Class_S/Bellboy,512,512,512×512,8
NPC/Class_S/Bellboy/Default,NPC/Class_S/Bellboy,256,256,256×256,4
NPC/Class_S/BoboNPC/Default,NPC/Class_S/BoboNPC,2048,2048,2048×2048,6
NPC/Class_S/BoboNPC/Default,NPC/Class_S/BoboNPC,1024,1024,1024×1024,9
NPC/Class_S/BoboNPC/Default,NPC/Class_S/BoboNPC,512,512,512×512,12
NPC/Class_S/BoboNPC/Default,NPC/Class_S/BoboNPC,256,256,256×256,5
NPC/Class_S/BoboNPC/Default,NPC/Class_S/BoboNPC,128,128,128×128,1
NPC/Class_S/BoboNPC/Default,NPC/Class_S/BoboNPC,64,64,64×64,1
NPC/Class_S/CaesarNPC/Default,NPC/Class_S/CaesarNPC,2048,2048,2048×2048,5
NPC/Class_S/CaesarNPC/Default,NPC/Class_S/CaesarNPC,1024,1024,1024×1024,9
NPC/Class_S/CaesarNPC/Default,NPC/Class_S/CaesarNPC,512,512,512×512,10
NPC/Class_S/CaesarNPC/Default,NPC/Class_S/CaesarNPC,256,256,256×256,5
NPC/Class_S/CaesarNPC/Default,NPC/Class_S/CaesarNPC,128,128,128×128,1
NPC/Class_S/CaesarNPC/Default,NPC/Class_S/CaesarNPC,64,64,64×64,1
NPC/Class_S/CeremoniaryMaster/Default,NPC/Class_S/CeremoniaryMaster,2048,2048,2048×2048,7
NPC/Class_S/CeremoniaryMaster/Default,NPC/Class_S/CeremoniaryMaster,1024,1024,1024×1024,8
NPC/Class_S/CeremoniaryMaster/Default,NPC/Class_S/CeremoniaryMaster,512,512,512×512,14
NPC/Class_S/CeremoniaryMaster/Default,NPC/Class_S/CeremoniaryMaster,256,256,256×256,6
NPC/Class_S/CeremoniaryMaster/Default,NPC/Class_S/CeremoniaryMaster,128,128,128×128,3
NPC/Class_S/CeremoniaryMaster/Default,NPC/Class_S/CeremoniaryMaster,64,64,64×64,1
NPC/Class_S/Ginkgo/Default,NPC/Class_S/Ginkgo,2048,2048,2048×2048,6
NPC/Class_S/Ginkgo/Default,NPC/Class_S/Ginkgo,1024,1024,1024×1024,8
NPC/Class_S/Ginkgo/Default,NPC/Class_S/Ginkgo,512,512,512×512,11
NPC/Class_S/Ginkgo/Default,NPC/Class_S/Ginkgo,256,256,256×256,7
NPC/Class_S/Ginkgo/Default,NPC/Class_S/Ginkgo,128,128,128×128,1
NPC/Class_S/Ginkgo/Default,NPC/Class_S/Ginkgo,64,64,64×64,1
NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,2048,2048,2048×2048,5
NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,1024,1024,1024×1024,10
NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,512,512,512×512,11
NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,512,256,512×256,2
NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,256,256,256×256,7
NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,256,128,256×128,1
NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,128,128,128×128,1
NPC/Class_S/Hunt/Default,NPC/Class_S/Hunt,64,64,64×64,1
NPC/Class_S/MrWatch/Default,NPC/Class_S/MrWatch,2048,2048,2048×2048,5
NPC/Class_S/MrWatch/Default,NPC/Class_S/MrWatch,1024,1024,1024×1024,12
NPC/Class_S/MrWatch/Default,NPC/Class_S/MrWatch,512,512,512×512,17
NPC/Class_S/MrWatch/Default,NPC/Class_S/MrWatch,256,256,256×256,5
NPC/Class_S/MrWatch/Default,NPC/Class_S/MrWatch,128,128,128×128,1
NPC/Class_S/MrWatch/Default,NPC/Class_S/MrWatch,64,64,64×64,1
NPC/Class_S/MrsCosmos/Default,NPC/Class_S/MrsCosmos,2048,2048,2048×2048,6
NPC/Class_S/MrsCosmos/Default,NPC/Class_S/MrsCosmos,1024,1024,1024×1024,10
NPC/Class_S/MrsCosmos/Default,NPC/Class_S/MrsCosmos,512,512,512×512,19
NPC/Class_S/MrsCosmos/Default,NPC/Class_S/MrsCosmos,256,256,256×256,7
NPC/Class_S/MrsCosmos/Default,NPC/Class_S/MrsCosmos,128,128,128×128,1
NPC/Class_S/MrsCosmos/Default,NPC/Class_S/MrsCosmos,64,64,64×64,1
NPC/Class_S/MyBarley/Default,NPC/Class_S/MyBarley,2048,2048,2048×2048,5
NPC/Class_S/MyBarley/Default,NPC/Class_S/MyBarley,1024,1024,1024×1024,5
NPC/Class_S/MyBarley/Default,NPC/Class_S/MyBarley,512,512,512×512,5
NPC/Class_S/Toxic/Default,NPC/Class_S/Toxic,2048,2048,2048×2048,7
NPC/Class_S/Toxic/Default,NPC/Class_S/Toxic,1024,1024,1024×1024,11
NPC/Class_S/Toxic/Default,NPC/Class_S/Toxic,512,512,512×512,12
NPC/Class_S/Toxic/Default,NPC/Class_S/Toxic,256,256,256×256,6
NPC/Class_S/Toxic/Default,NPC/Class_S/Toxic,128,128,128×128,1
NPC/Class_S/Toxic/Default,NPC/Class_S/Toxic,64,64,64×64,1
