category,texture_path,texture_name,texture_class,width,height,resolution,technical_path
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_D.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_D,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_MRA.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_MRA,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_N.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_N,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_NRM.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_NRM,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_02_NRM,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_D.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_D,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_MRA.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_MRA,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_N.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_N,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_NRM.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_NRM,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_03_NRM,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_05_D.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_05_D,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_05_D,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_10_D.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_10_D,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_10_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_11_D.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_11_D,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_11_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_11_NRM.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_11_NRM,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_11_NRM,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_D.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_D,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_D,Texture2DArray,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_MRA.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_MRA,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_MRA,Texture2DArray,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_N.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_N,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_N,Texture2DArray,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_NRM_Array.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_NRM_Array,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_01_NRM_Array,Texture2DArray,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Carpet/Textures/T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_02_D.T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_02_D,T_Gen_Prop_Decorate_Carpet_A_Merge_Wood_TexArray_02_D,Texture2DArray,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Frame/Textures/LOD2/T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_D.T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_D,T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_D,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Frame/Textures/LOD2/T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_MRA.T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_MRA,T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Frame/Textures/LOD2/T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_N.T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_N,T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_N,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Frame/Textures/LOD2/T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_NRM.T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_NRM,T_Gen_Prop_Decorate_Frame_A_Merge_Wood_01_LOD2_NRM,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Railing/Textures/T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_DA.T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_DA,T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_DA,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Railing/Textures/T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_MRA.T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_MRA,T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Railing/Textures/T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_N.T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_N,T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Railing/Textures/T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_NRM.T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_NRM,T_Gen_Prop_Decorate_Railing_B_Merge_Metal_02_NRM,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/LOD2/T_PD_POI_FlowerHouse_Outdoor_A_Balustrade_Wood_01_LOD2_DA.T_PD_POI_FlowerHouse_Outdoor_A_Balustrade_Wood_01_LOD2_DA,T_PD_POI_FlowerHouse_Outdoor_A_Balustrade_Wood_01_LOD2_DA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/LOD2/T_PD_POI_FlowerHouse_Outdoor_A_Balustrade_Wood_01_LOD2_NRM.T_PD_POI_FlowerHouse_Outdoor_A_Balustrade_Wood_01_LOD2_NRM,T_PD_POI_FlowerHouse_Outdoor_A_Balustrade_Wood_01_LOD2_NRM,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_D.T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_D,T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_D.T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_D,T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_D,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_MRA.T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_MRA,T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_MRA,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_N.T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_N,T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_N,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_NRM.T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_NRM,T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_LOD2_NRM,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_MRA.T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_MRA,T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_MRA,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_N.T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_N,T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Decorate/Gen_Prop_Decorate_Shelf/Textures/T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_NRM.T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_NRM,T_Gen_Prop_Decorate_Shelf_C_Merge_Wood_05_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Door/Gen_Prop_Door_Decoration/Textures/T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_DA.T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_DA,T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_DA,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Door/Gen_Prop_Door_Decoration/Textures/T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_MRA.T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_MRA,T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Door/Gen_Prop_Door_Decoration/Textures/T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_N.T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_N,T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_N,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Door/Gen_Prop_Door_Decoration/Textures/T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_NRM.T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_NRM,T_Gen_Prop_Door_Decoration_E_Merge_Metal_01_LOD2_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Carpet/Textures/T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_D.T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_D,T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_D,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Carpet/Textures/T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_MRA.T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_MRA,T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Carpet/Textures/T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_N.T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_N,T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_N,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Carpet/Textures/T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_NRM.T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_NRM,T_Gen_Prop_Fabric_Carpet_D_Merge_Fabric_01_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Flag/Textures/T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_D.T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_D,T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Flag/Textures/T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_MRA.T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_MRA,T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Flag/Textures/T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_N.T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_N,T_Gen_Prop_Fabric_Flag_A_Tower_Wood_01_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Tritone/Textures/T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_DA.T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_DA,T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_DA,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Tritone/Textures/T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_MRAE.T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_MRAE,T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_MRAE,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fabric/Gen_Prop_Fabric_Tritone/Textures/T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_N.T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_N,T_Gen_Prop_Fabric_Flag_D_Merge_Fabric_02_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fence/Gen_Prop_Fence_Railing/Textures/LOD2/T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_LOD2_01_D.T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_LOD2_01_D,T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_LOD2_01_D,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fence/Gen_Prop_Fence_Railing/Textures/LOD2/T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_LOD2_01_NRM.T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_LOD2_01_NRM,T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_LOD2_01_NRM,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fence/Gen_Prop_Fence_Railing/Textures/T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_MRA.T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_MRA,T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fence/Gen_Prop_Fence_Railing/Textures/T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_N.T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_N,T_Gen_Prop_Fence_Railing_A_Bottom_Stone_01_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fence/Gen_Prop_Fence_Railing/Textures/T_PD_Fence_Railing_A_D.T_PD_Fence_Railing_A_D,T_PD_Fence_Railing_A_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fence/Gen_Prop_Fence_Railing/Textures/T_PD_Fence_Railing_A_MRA.T_PD_Fence_Railing_A_MRA,T_PD_Fence_Railing_A_MRA,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fence/Gen_Prop_Fence_Railing/Textures/T_PD_Fence_Railing_A_N.T_PD_Fence_Railing_A_N,T_PD_Fence_Railing_A_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Fence/Gen_Prop_Fence_Railing/Textures/T_PD_Fence_Railing_A_NRM.T_PD_Fence_Railing_A_NRM,T_PD_Fence_Railing_A_NRM,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/LOD2/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_DA.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_DA,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_DA,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/LOD2/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_E.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_E,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_E,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/LOD2/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_MRAE.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_MRAE,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_MRAE,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/LOD2/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_N.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_N,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_N,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/LOD2/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_NRM.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_NRM,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_LOD2_NRM,Texture2D,128,128,128×128,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_D.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_D,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_D,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_E.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_E,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_E,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_MRAE.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_MRAE,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_MRAE,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_N.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_N,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_N,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Droplight/Textures/T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_NRM.T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_NRM,T_Gen_Prop_Light_Droplight_A_Merge_Metal_02_NRM,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Pillar/Textures/T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_D.T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_D,T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_D,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Pillar/Textures/T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_E.T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_E,T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_E,Texture2D,256,256,256×256,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Pillar/Textures/T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_MRAE.T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_MRAE,T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_MRAE,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Pillar/Textures/T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_N.T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_N,T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_N,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Light/Gen_Prop_Light_Pillar/Textures/T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_NRM.T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_NRM,T_Gen_Prop_Light_Pillar_C_Merge_Metal_01_NRM,Texture2D,1024,1024,1024×1024,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Rubbish/Gen_Prop_Rubbish_TrashCan/Textures/T_Gen_Prop_Rubbish_TrashCan_A_Merge_Metal_01_MRA.T_Gen_Prop_Rubbish_TrashCan_A_Merge_Metal_01_MRA,T_Gen_Prop_Rubbish_TrashCan_A_Merge_Metal_01_MRA,Texture2D,512,512,512×512,false
大建筑,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Prop/Rubbish/Gen_Prop_Rubbish_TrashCan/Textures/T_Gen_Prop_Rubbish_TrashCan_A_Merge_Metal_01_N.T_Gen_Prop_Rubbish_TrashCan_A_Merge_Metal_01_N,T_Gen_Prop_Rubbish_TrashCan_A_Merge_Metal_01_N,Texture2D,1024,1024,1024×1024,false
